,job_tags
11055,['Retail' 'Kubernetes/Docker' 'AWS']
8322,[]
7625,['photoshop' 'Lightroom']
8190,[]
4281,['javascript' 'ASP.NET MVC' 'ASP.NET(C#)']
6302,['Word' 'PowerPoint' 'Excel']
6435,['CakeResume 2023 Career Fair' '採購' '採購談判與議價技巧']
2159,['C#' 'JavaScript' 'Unity3D']
3041,['Software Development' 'Software Engineering' 'Full-Stack']
5017,['Java' 'C++' 'C']
8446,[]
9631,[]
2362,['104eHRms' 'Payroll']
1362,[]
1287,[]
2804,['Electronics Industry']
6163,['Communication' 'Microsoft Office' 'powerpoint']
9897,[]
4377,['AWS' 'SQL' 'Node.js']
6178,['營運管理' '系統整合' 'ERP專案']
5745,[]
4515,['ASP.NET' 'C#' 'MS SQL']
10754,[]
3208,['Java' 'spring']
2933,['Node.js' 'Javascript' 'TypeScript']
3338,['台北' '西湖捷運站' '內湖科技園區']
2492,[]
1985,[]
221,['Customer Service']
7064,[]
4102,[]
7765,[]
2616,['新北市' '三重區' 'Nodejs']
3735,['C++' 'multi-threaded' 'IC design']
4210,[]
1193,['SketchUp' '3ds max' 'AutoCAD']
2991,['松山區']
7209,['Excel']
5306,[]
6709,[]
10705,['nuxt' 'vue.js' 'Nuxt.js']
1993,[]
3106,[]
4834,['Functional Test Cases' 'Testing Tools' 'SQL Database & Query']
7007,['MarTech' 'ChatGPT' 'NOTION']
519,[]
5210,['QA Engineer' 'QA testing軟體測試' 'Automation Testing']
10168,['word' 'powerpoint' 'excel']
8166,['Word' 'PowerPoint' 'Excel']
336,['photoshop' 'excel' 'microsoft office']
4674,['Marketing & PR' '110台灣台北市信義區' 'CRM']
1584,['CakeResume 2023 Career Fair']
1616,[]
4908,['Pytest' 'Python']
6370,['PowerPoint' 'Word' 'Microsoft Office']
10830,['Microsoft Office' 'Communication']
7540,[]
8347,['Decathlon' 'Sports' 'Leader']
7292,['運營' 'CakeResume 2023 Career Fair']
3602,[]
7527,[]
4307,[]
5392,['Python' 'JavaScript']
3780,['WLAN/Wi-Fi' 'Ethernet NIC' 'Storage SoC']
11548,['embedded system' 'software' 'Raspberri Pi']
9043,['javascript' 'AngularJS' 'UI/UXDesign']
2930,['AWS' 'DevOps' 'CI']
10479,[]
9308,['excel' 'powerpoint' 'word']
10745,['DevTools' 'RWD網頁設計及開發' 'VueJS']
8870,['Sass/SCSS 規劃網頁版型' 'html + css + javascript' 'AJAX']
5301,['Web']
4728,['新北市土城']
6754,['Facebook Ads' 'Yahoo Advertising' 'LINE']
4498,['ML' 'GCP' 'AWS']
11204,['ISO 27001' 'Firewall' 'WAF']
167,['Martech行銷科技' 'Customer Success' 'startup']
9085,['新北市' '台灣' '板橋']
1785,[]
3660,[]
635,['Illustrator' 'SketchUp' '3D Max']
3018,[]
5891,['retail' 'MA' '儲備幹部']
7889,['Customer Relationship Management (CRM)' 'Customer Success Operations']
10914,[]
5616,['Tech Lead' 'engineering manager' 'PHP']
61,[]
4993,[]
11523,['Google Analytics' 'Google AdWords' 'Google Ads 搜尋廣告認證']
7734,[]
10369,['Microsoft Office']
1981,[]
6137,[]
1920,[]
2405,['android app']
2975,[]
7716,['系統分析師' 'CakeResume 2023 Career Fair']
11437,['前端開發' 'SaaS Solutions' 'PaaS']
3229,['+php' 'MySQL' 'Unix']
1647,['PowerPoint' 'Word' 'Excel']
827,['illustrator' 'word' 'excel']
9894,[]
7507,['SEO Content Creation' 'SEO / 數位行銷企劃與創意發想' 'SEO Copywriting']
4516,[]
2097,['3DS Max' 'Maya' 'MotionBuilder']
7191,['CakeResume 2023 Career Fair']
5949,['Business Development']
11471,['Google Drive' 'Microsoft Office' 'Excel']
3534,['遠端工作' '工程師' 'Express']
1954,[]
4037,['SAP' 'C#' 'MSSQL']
5203,['Node.js' 'TypeScript' 'Backend']
9511,['PM' '產品經理']
10737,['HTML' 'JavaScript' 'CSS']
2771,['RESTfulAPI' 'Django' 'Python']
5407,['COBOL']
3364,['Python' 'Kafka' 'MySQL']
9163,['Shopify' 'WordPress' 'illustrator']
1568,['AutoCAD' 'SolidWorks']
6906,['Infographic Design' 'Video Editing' 'youtube marketing']
9107,['Android Development' 'IOS Development' 'Swift']
10826,['Sustainability' 'ESG']
1762,['excel' 'Treasury']
5928,['AWS' 'Azure' 'GCP']
714,[]
7857,['Word' 'PowerPoint' 'Excel']
7429,['Adobe Photoshop' 'Microsoft Photo Editor']
331,['Word' 'Excel' 'powerpoint']
6501,['SMB' '業務銷售策略' 'Leads Generation']
6559,['+業務' '專案管理' '業務工程師']
7255,['Word' 'Excel' 'PowerPoint']
2716,['內湖科技園區' '內湖區' 'RDBMS']
9357,[]
4230,['Microsoft Office' 'ITIL' 'Project Management Skills']
10681,['IoT Architecture' 'K8S' 'Golang Backend']
8057,['業務開發' '企劃人員' '業務行銷']
6356,[]
1132,['GUI' 'UX Design' 'UI/UXDesign']
10648,[]
1891,['Excel' 'Word']
7725,['教育' '專案' '計畫執行']
8026,['Business Development' 'BD' 'Marketing']
11357,['Excel']
1596,[]
9741,['網路規劃' 'HFC/IP' '網路管理']
8625,[]
9836,[]
7564,[]
5468,['資安' 'Cybersecurity' 'CakeResume 2023 Career Fair']
9523,[]
3819,['CakeResume 2023 Career Fair' 'Vue' 'JavaScript']
4314,['pcb layout' 'OrCAD' 'EE']
9760,['Load Balancing' 'MySQL' 'Linux']
7944,['BD' 'Business Development' 'Sales']
4367,['automation testing' 'Programming' 'C']
9408,[]
5932,['不動產' '管理' '專案企劃與執行']
4325,['word' 'excel' 'powerpoint']
11347,[]
6328,['Electronics Industry']
11328,['logistcis' 'Ecommerce Opeations']
223,['Excel' 'Word']
10592,['API' 'MongoDB' 'PostgreSQL']
9758,['+Linux' '+shell' '+Python']
3082,[]
4532,[]
9594,['行銷企劃' 'CakeResume 2023 Career Fair']
1534,['mechanical engineering' 'CAD design' 'Product Design and Development']
4449,['台灣台北' '115台灣台北市南港區' 'jQuery']
4956,[]
10551,['UI/UX Designer' 'Web Design' 'App Design']
10385,['軟體工程師']
4868,['WFH' 'Automation Testing' 'JIRA']
649,['Microsoft Office' 'Photoshop' 'Illustrator']
8955,[]
3321,['CTO' 'partner']
8784,['itil' 'monitoring' 'it infrastructure']
656,['ZBrush' 'MAYA' '3Ds Max']
7029,['Growth Hacking' 'Digital Marketing' '數位行銷']
332,['Word' 'PowerPoint' 'Excel']
5267,['TypeScript' 'JavaScript' 'Node.js']
9577,['Instagram' 'content creation' 'influencer marketing']
7386,[]
8852,['Front-End Development' 'Front End' 'React']
5890,[]
8427,['excel' 'Word' 'Photoshop']
130,[]
6492,['Sales Development' 'Sales Opportunity' 'Prospect Qualification']
10275,['JIRA' 'MS Office' 'Reporting']
6385,[]
83,[]
7799,[]
7973,['JLPT N2 (日語)']
10738,['JavaScript' 'CSS' 'HTML']
3088,['Python' 'SaaS' '後端開發']
3743,[]
7810,['excel' 'word' 'powerpoint']
3782,['Java' 'MES']
11017,['manager' 'Director' 'business strategy']
5355,['JavaScript' 'JS' 'Java']
800,['Design' 'Photoshop' 'Illustrator']
6172,['Communication' 'Microsoft Office' 'Google Drive']
11461,['AWS' '自動化測試' '測試腳本']
6905,['Google Analytics' 'Google Ads' 'FB']
5136,['Linux' 'Shell' 'Python']
6188,[]
7017,['Google Analytics' 'Word' 'PowerPoint']
1140,['UI/UXDesign' 'Unity3D']
8385,[]
8475,[]
8214,[]
9488,['APAC' 'indonesia' 'Malaysia']
2263,['執行政府人才培訓規劃及計畫' '民間企業之人才發展及培訓推動']
6062,['Power BI' 'SQL' 'PYTHON']
1787,['excel' 'word']
2295,['Cakereume 2023 Career Fair' '人資' '人資策略']
10434,[]
7996,['Excel' 'Word' 'powerpoint']
9506,['專案溝通╱整合管理' '專案管理' '專案執行']
817,['photoshop' 'illustrator' '台北']
6710,[]
7870,[]
10743,[]
10643,['Electronics Hardware Design' 'UPS' 'server power']
7671,['Communication']
9545,['Python' 'Selenium' 'Katalon']
1038,['illustrator' 'Adobe XD' 'Adobe Photoshop']
4477,['+java' '+spring boot' '+Spring Framework']
11283,['Communication' 'Google Drive' 'Microsoft Office']
3283,['C++' 'go' 'JavaScript']
1738,[]
10482,[]
6646,[]
6174,[]
4753,[]
6730,['DQA' 'Design Quality Assurance' 'Design Quality Engineer']
9064,['React.js' 'HTML/CSS']
6450,[]
5629,['ASP.NET' 'C#' 'MS SQL']
9737,[]
4940,['100台灣台北市中正區' 'SQL' 'photoshop']
6238,[]
811,['photoshop' 'illustrator']
9280,['Facebook廣告投放']
10334,[]
6752,['Excel' 'Outlook' 'PowerPoint']
207,['Word' 'PowerPoint' 'Excel']
10515,['營運策略分析' '產品經理' '團隊管理']
6705,['Communication' 'Microsoft Office' 'PowerPoint']
10667,['Word' 'Excel' 'Outlook']
7232,['廣告效益評估' '行銷宣傳預算編製與控管' '行銷策略擬定']
4681,['Leadership' 'Product Planning' 'Marketing Strategy']
7003,['內容行銷' '產品運營' '成長行銷']
6593,[]
8100,['Word' 'PowerPoint' 'CakeResume 2023 Career Fair']
5256,['VP' 'CTO']
10032,['React.js']
4241,[]
2963,['Kubernetes (k8s)' 'Golang' 'Java']
6031,[]
9948,['excel' 'powerpoint' 'Brand Marketing']
437,[]
7131,['Google Analytics' 'Facebook Pixel']
1489,['FAE' '技術支援' 'JLPT N2 (日語)']
7211,[]
231,['服務' '賣場' '補貨']
1646,[]
4955,['QA Engineer' 'Function Test' 'Testing']
3532,['k8s' 'spring' 'java']
798,['google drive' 'After Effects' 'procreate']
8913,['HTML5' 'CSS3' 'Javascript(ES6)']
1989,['西餐' '中餐' '副主廚']
9810,[]
8574,['台灣台北' 'Slack' 'Notion']
2793,['Hybrid remote' 'Spring Boot' 'Java']
5130,['台北' '台灣' 'Web']
2764,['Golang' 'JAVA' 'Spring Boot']
9075,['台灣台北市大安區' 'GSAP' 'MariaDB']
160,['Customer Success' 'Customer Success Manager' 'CSM']
388,[]
6259,['專案管理' '專案溝通╱整合管理' '專案執行']
6013,['Word' 'PowerPoint' 'Excel']
4203,['iOS']
9243,['行銷企劃' '文案' '簡報']
4095,['word' 'excel' 'powerpoint']
11518,[]
11433,[]
4485,['python' 'computer vision' 'linux']
7042,[]
5447,['java' 'spring' '系統架構規劃']
10836,['word' 'powerpoint' 'excel']
8159,[]
10773,[]
4762,['Python' 'MySQL' 'HTML']
9262,[]
10460,[]
10328,['word' 'excel' 'powerpoint']
2347,[]
9149,[]
1110,[]
7370,['課程規劃與安排' 'Social Media Marketing' 'Discipline']
9554,['Singapore' 'New York' 'Taipei']
9667,[]
3787,[]
6073,['SAS' 'EG/EM' 'SQL']
7569,['DaVinci Resolve' 'Adobe Illustrator' 'Adobe Photoshop']
3254,['Electronics Industry']
8985,['Vue.js' 'HTML/CSS' 'JavaScript']
3239,['word' 'outlook' 'excel']
8543,[]
10303,['Communication' 'Google Drive' 'Microsoft Office']
8350,[]
6284,['儲備幹部' '汽車相關' '人才發展']
9787,[]
8507,['Sales']
10962,[]
695,['photoshop' 'illustrator' 'excel']
2844,[]
1626,['QA Testing' 'Software Testing']
9142,['javascript' 'Node.js' 'React.js']
1492,['Electronics Industry']
938,['Premiere' 'camera' 'photography']
9735,['MIS' 'Linux' 'Windows']
10421,['軟體工程師']
3259,['C' 'Electronics Industry']
3413,[]
1679,['Signal Integrity Measurement and Analysis' 'SI/PI Simulation' '高階示波器']
8760,[]
9001,['vue.js' 'SASS' 'HTML5']
7537,['Google Drive']
7831,['Excel' 'Word' 'Microsoft Office']
1622,['Cisco' 'zoom' '系統規劃']
3721,[]
644,['Microsoft Office' 'PowerPoint' 'photoshop']
8134,[]
5452,['System Integration' 'System Information Management' '資訊整合系統']
534,[]
10349,[]
11266,[]
4520,['CSS' 'jQuery' 'JavaScript']
10574,['SaaS' 'Product Manager']
8357,['櫃檯門市接待與需求服務' '客訴案件處理' '社群媒體經營管理']
6046,[]
452,['Customer Service' 'Store Staff' 'operation']
5591,['Linux' 'MS SQL' 'Cisco']
8,[]
10050,[]
2213,['word' 'excel' 'powerpoint']
10085,[]
5212,[]
5769,[]
9005,['Android' 'IOS' 'C++']
11000,['GitHub' 'Cypress' 'Vite']
10390,['Frontend' 'app' 'Flutter']
1487,['FAE工程師' 'DRAM' 'Flash']
9402,['Communication']
4889,['遠端工作' '測試工程師' 'QC']
2949,[]
11189,['Visual Studio .NET' 'Visual Studio' 'ABAP']
8256,[]
10420,['excel' 'word' 'powerpoint']
9749,['IT Security' 'Personally Identifiable Information' 'IT Audit']
4300,[]
7882,[]
10151,['ERP' '鼎新ERP系統' 'TipTop ERP']
4120,['全端工程師' 'web' '網頁']
6998,['110台灣台北市信義區' '運動' '行銷']
9606,[]
8491,[]
9684,['word' 'excel' 'powerpoint']
1328,['Electrical Engineering' 'Electronic Engineering' 'HW Design']
7118,['Google Drive' 'Illustrator' 'Adobe Photoshop']
8835,['C#']
1215,['Remote' '遠端工作' '使用者介面']
7160,['Content Marketing' 'SEO' 'SEO Writing']
8101,['業務內勤' '日本業務' '日文']
9983,[]
8540,['google drive' 'Google Analytics' 'Google Ads']
9119,['Front-end' 'Remote']
2956,[]
7472,['主持']
8189,['Telesales' 'Sales' 'Insurance']
8403,[]
1363,['Allegro' 'X86' 'Electronics Industry']
9864,[]
6744,['Electronics Industry']
4936,[]
9462,['內容行銷' '社群行銷' '文案']
1686,['測試' '安卓' 'iOS']
2917,['MySQL' 'Laravel' 'PHP']
1036,[]
3414,[]
3557,[]
7448,['行天宮捷運站' '榮星花園旁' '台北']
743,[]
11322,['Communication' 'Negotiation skills' 'Business Development']
9720,[]
1637,[]
1512,[]
2350,['word' 'excel' 'outlook']
1102,['UI/UXDesign' 'UI' 'Photoshop']
3428,['Python' 'SQL']
4108,[]
3975,['遠端' 'Remote' 'Taipei City']
11404,['Vue 2/3' 'React' 'CSS']
11213,['Word' 'Excel' 'PowerPoint']
8808,['Backend Development' 'startup' 'SaaS']
7229,['新北市新莊區思源路601號A棟16樓' '數位行銷企劃' '行銷']
3366,['Java' 'API' '數據分析']
2840,['台北市大安區' 'WebApi' '.NET Framework MVC']
2776,[]
4527,['ashx' 'ascx' 'VB.NET']
546,[]
8344,[]
5729,[]
2411,['Java' 'AndroidSDK' 'Android']
6601,[]
10374,['台北' '捷運小巨蛋站' '松山區']
6562,[]
10163,['台北市' '古亭' '中正區']
5441,[]
6981,[]
6722,['作業員' '輸送帶作業人員']
8659,['Node.js' 'Python' 'PHP']
2860,['Database' 'SQL' 'Bootstrap']
5069,[]
9769,['台灣台北市大安區' 'linux' 'MS SQL']
11247,['台灣台北市大安區' '台灣台北' '後端工程師']
10179,[]
11366,['GCP' 'backend' 'golang']
8064,[]
8095,[]
5034,['C' 'C++' 'Matlab']
1456,[]
5557,['C#' 'ASP.NET' 'JavaScript']
2102,['MAYA' 'Unity3D' '3ds max']
5148,['林口區' '新竹市' '機械工程師']
4934,['測試程式']
8607,[]
7045,['數位行銷' '行銷企劃' '數位廣告']
9926,['Mobile' 'Android' 'Developer']
4947,['Linux' 'Shell' 'Python']
7872,[]
10216,[]
8421,['Word' '樂天派' '文案']
7066,['Instagram' 'Youtube' 'Line']
8646,['servicemesh' 'JavaScript' 'Node.js']
4303,['Cocos Creator']
6028,['Startup Development' 'Digital' 'Automotive']
7153,[]
4642,['內湖科技園區' '台北' 'Scrum / Agile development / github PR code review']
5661,[]
10785,['Word' 'PowerPoint' 'Excel']
5179,['Node.JS' 'C#' 'Python']
6852,[]
8860,['HTML 5' 'CSS 3' 'RWD']
5026,['C' 'C++']
7801,['excel' 'word' 'powerpoint']
11042,['Career in Taiwan' '文科生']
470,[]
2816,['Spring Boot' 'MyBatis' 'RESTful API']
4489,['AutomationAnywhere']
8695,[]
4287,[]
3985,['台灣台北市大安區' '台灣台北' 'RESTfulAPI']
4301,['word' 'powerpoint' 'excel']
2927,['Remote' 'Linux' 'Git']
4183,['IOS Development' 'Node.js' 'Full-Stack']
3042,[]
370,[]
4393,['MySQL' 'Redis' 'Memcached']
7924,['Internet Explorer' 'Outlook' 'PowerPoint']
5037,[]
11034,['儲備幹部職缺專區']
1399,[]
6674,[]
98,['室內裝潢' 'AutoCAD' 'Windows10']
5086,[]
7675,['toeic800+' 'PowerPoint' 'Word']
1511,['成本會計' '工業工程' '經營管理']
10776,['Excel' 'Microsoft Office']
5579,['network' 'system' 'AWS']
7043,['CRM management' 'Google Analytics 4' 'Google Tag Manager']
566,[]
8636,[]
10290,['Project Management' 'Project Planning' 'Project Coordination']
3040,['Linux' 'PHP' 'MySQL']
69,['Medical Devices' 'Healthcare' 'Market Research']
5938,['Excel' 'PowerPoint' 'Visio']
4804,['CDN' 'Python Programming']
8965,['Taipei' 'Taiwan' 'JavaScript']
4529,['Streamlining' 'Streamlining Processes' '.NET']
60,[]
7790,[]
9109,[]
6597,['Excel' 'PowerPoint' 'Word']
9034,['React.js' 'Redux' 'HTML5']
8566,[]
4559,[]
666,[]
4838,[]
5073,['C++' 'C' 'Linux']
7025,[]
2803,['Backend Engineer' 'Software' 'Blockchain']
8220,['word' 'powerpoint' 'excel']
7678,['翻譯' '翻譯（越翻中，中翻越）' '泰文翻譯']
10804,['MS Office']
7406,['Excel' 'word' 'Photoshop']
11224,[]
8413,['HTML' 'JavaScript' 'CSS']
3677,['CentOS' 'Docker' 'Python']
10108,['CakeResume 2023 Career Fair' 'React.js' 'Jest']
5643,['Aliyun(阿里雲)' 'AWS' 'Linux']
9637,[]
4434,['CakeResume 2023 Career Fair']
9736,[]
10992,['運維' 'MIS' '系統維護']
6411,[]
9419,['GCP' 'MySQL' 'Oracle']
7604,['Word' 'PowerPoint' 'Microsoft Office']
4799,['專案管理' '台北' 'PM']
354,[]
1112,['UXreseacher' 'UX Research' 'UX Strategy']
4789,['Marketing & PR' '1-2 Years']
10289,[]
1455,[]
8282,[]
1927,['Excel']
9381,[]
10007,[]
10757,['excel' 'SAP']
10164,[]
6005,[]
7776,['Google Drive' 'PowerPoint' 'Excel']
9783,['Linux' 'AWS' 'Firewall']
4097,['Software Development' 'Software Engineering' 'backend']
3482,['台灣' '台中' 'CakeResume 2023 Career Fair']
10047,['powerpoint' 'google drive' 'photoshop']
4397,['PL/SQL' 'Java' 'JavaScript']
7225,['word' 'photoshop' 'google drive']
11543,['ESG (GRI)' 'ESG']
6348,[]
14,['word' 'powerpoint' 'excel']
3329,[]
144,['Outlook' 'powerpoint' 'word']
8312,[]
4547,[]
176,['customer service' 'CakeResume 2023 Career Fair']
883,['AutoCAD繪圖軟體' 'Sketchup']
4579,['PHP' 'laravel framework' 'Redis']
9400,['Communication']
5972,[]
6588,[]
6382,['Scrum' 'powerpoint' 'excel']
1150,['photoshop' 'illustrator' 'Adobe XD']
6820,['Access' 'word' 'powerpoint']
1745,['電子產品系統工程師' '可靠度' 'BOM']
9167,[]
8193,[]
3353,['Python' 'MS SQL' 'CakeResume 2023 Career Fair']
2048,[]
5271,['JavaScript' 'Python' 'Node.js']
9183,['Vue.js']
5531,[]
7484,['word' 'photoshop' 'excel']
8929,['jQuery' 'JSON' 'JavaScript']
1589,[]
5403,['台灣台北' 'SFDC' 'Salesforce']
10310,[]
8967,['Angular' 'Flutter' 'MapboxGL']
2398,['CakeResume 2023 Career Fair']
10862,['Microsoft Office' 'Excel' 'PowerPoint']
2254,['Human Resource Management' 'Financial Accounting']
7415,['Microsoft Office' 'Excel' 'PowerPoint']
7545,['文字編輯' 'powerpoint' 'word']
9862,['word' 'excel' 'powerpoint']
5100,['白帽駭客' '滲透測試' 'NIDS']
5699,[]
9463,['數位行銷' '數位廣告' '數位']
9047,['vue' 'php' 'javascript']
11251,['Laravel Framework' 'Laravel' 'MySQL']
9801,['PHP' 'MySQL' 'Linux']
10431,['Technical Knowledge' 'Technical Support' 'Presales']
1769,[]
6661,['企劃' '企劃開發' '遊戲']
7473,['Electronics Industry']
3897,['前端工程師' '前端開發工程師' '前端網頁設計']
10645,['Power integrity' 'Signal Integrity' '高速訊號']
8186,[]
7729,['cybersecurity']
8392,[]
11554,['Unity3D' 'Unreal Engine' 'C#']
10619,['API' 'API優化' 'MariaDB']
10159,[]
10081,['word' 'excel' 'powerpoint']
4047,['MongoDB' 'javascipt' 'CSS3']
8635,[]
10291,['Python' 'Networking Protocol']
5566,[]
5105,['cybersecurity']
2915,[]
4357,[]
6189,['台北' '西湖捷運站' '內湖科技園區']
9368,[]
1634,['Postman' '問題追蹤處理(Bug tracking)' '使用者測試(Usability test)']
425,['CakeResume 2023 Career Fair']
3345,['Tableau' 'Power BI' 'Google Analytics證照']
563,['word' 'excel' 'powerpoint']
2066,[]
9303,[]
5554,[]
5683,['PHP' 'JavaScript' 'HTML']
9624,['photoshop' 'illustrator']
11141,[]
1315,['Dcs engineer' 'PLC Programming']
5829,['Photoshop' 'Google Drive' 'PowerPoint']
5594,['Infrastructure' 'ASP.NET' 'PHP']
6764,[]
1653,['SAR' 'FCC' 'RF Test']
4705,[]
4153,['Unit Test' 'Google Analytics' 'Amplitude']
2021,[]
469,[]
671,['Illustrator' 'Photoshop' 'Sketch']
1593,[]
7459,[]
4902,[]
3585,['AWS' 'Cloudwatch']
10797,[]
1996,[]
765,['Illustrator' 'Photoshop']
4466,['aop' 'Spring' 'Spring Boot']
7366,['word' 'powerpoint' 'google drive']
1881,[]
2586,['CI/CD' 'Scrum' 'Agile']
7490,['SEO' 'Google Ads' 'Google Analytics']
6864,[]
7034,[]
372,[]
8094,['業務內勤' '大陸業務']
3389,['Data Structures' 'Data Engineering' 'data engineer']
4749,[]
2488,['Android Studio' 'kotlin' 'Git']
1002,['台北' '工業設計' '室內設計']
8732,[]
8734,[]
8905,['React' 'JavaScript' 'CSS']
6775,[]
9084,['TypeScript' 'React.js' 'JavaScript']
4555,['Node.js' 'TypeScript']
6816,['word' 'powerpoint' 'excel']
6896,['Marketing Director' 'Marjeting' 'Art']
3434,['內湖區']
490,['Customer Service' 'Store Staff' 'operation']
6179,['XMind' 'word' 'powerpoint']
76,['AutoCAD' 'excel' 'word']
3113,['java' 'spring boot']
9732,['MIS' '網路管理' '網管工程師']
11197,['firmware development' 'Firmware Development' '韌體開發']
8000,[]
1671,['Ubuntu' 'C++' 'Python']
3125,['golang']
8261,['EC' 'Ecommerce' '商品開發']
4739,['word' 'powerpoint' 'google drive']
9179,['javascript']
9905,['生物科技相關' '化學']
8018,[]
9392,['PowerPoint' 'word' 'Google Drive']
7626,['powerpoint' 'word']
9458,['Fashion' 'ECommerce' 'Digital Marketing']
4890,['Automation Testing' 'App' 'QA']
10856,[]
9614,[]
11048,['word' 'powerpoint' 'english']
4659,['Product Management' 'Product Knowledge' 'Product Development']
5800,[]
6134,[]
8030,['Sales' '軟體' '軟體業務']
8796,[]
11488,['API Design']
8791,[]
7848,['業務開發']
10699,['台北市內湖區']
9977,[]
2551,['iOS' 'Objective-C' 'Swift']
3138,['Python' 'Django' 'Web Development']
7884,['台北市松山區' 'Customer Service' 'Customer Success']
